,snail_genus,leaf_width,leaf_length,leaf_surface,shell_height,shell_color,shell_radius
1661,Mollisphora,41.0,65.0,hairy,11.608038450166054,striped,1.5073071663038642
1854,Mollisphora,74.0,73.0,hairy,-4.611835806803459,striped,-0.47867706479344724
1986,Mollisphora,73.0,68.0,hairy,-8.165121810677338,striped,-0.7590397041302397
1984,Mollisphora,72.0,71.0,hairy,16.76848589258398,striped,2.078048424987015
1983,Mollisphora,72.0,71.0,hairy,4.337241869101824,striped,0.35338733627299074
1847,Mollisphora,76.0,82.0,hairy,3.769671252392754,yellow,0.5000445732125406
1848,Mollisphora,76.0,71.0,hairy,11.656141174172731,striped,1.4501527950414934
1682,Mollisphora,73.0,89.0,hairy,-5.972059761483543,striped,-1.0706377731849581
1825,Mollisphora,75.0,73.0,hairy,-3.8189835273277675,striped,-0.46428224678467617
1921,Mollisphora,79.0,78.0,hairy,5.283603095521237,striped,0.4598875410168332
1683,Mollisphora,70.0,69.0,hairy,20.014316328494175,striped,2.394024528079887
1686,Mollisphora,81.0,80.0,hairy,-2.0850144296401414,striped,-0.21129638976951
1689,Mollisphora,69.0,84.0,hairy,11.220244916236114,striped,1.1547324987405285
1851,Mollisphora,72.0,72.0,hairy,-0.8458870224916009,striped,-0.26951104699272105
2282,Spiralina,13.0,28.0,hairy,3.061964115116821,striped,0.4289900693250161
2133,Spiralina,9.0,31.0,hairy,0.4242242872949893,striped,-0.09228245309141492
2150,Spiralina,18.0,36.0,hairy,-3.0497279325639264,striped,-0.9007249080838258
2140,Spiralina,14.0,27.0,hairy,-5.495987473400933,striped,-1.2950333635522446
2213,Spiralina,14.0,28.0,hairy,3.2599359535900696,striped,0.4197435017145806
2141,Spiralina,18.0,29.0,hairy,1.195747523297717,striped,0.32778993866442907
2216,Spiralina,17.0,32.0,hairy,4.375560213587913,striped,0.7404610669938558
2212,Spiralina,19.0,28.0,hairy,-6.802415257163937,striped,-1.6364117439081705
2120,Spiralina,12.0,38.0,hairy,6.7527886563349355,striped,1.3472858232080598
2116,Spiralina,19.0,27.0,hairy,1.6928184969045106,striped,0.37242239613956135
2240,Spiralina,17.0,40.0,hairy,-6.9878545586889,striped,-1.3595611487743766
2243,Spiralina,15.0,43.0,hairy,3.9231232498950743,striped,1.0634369232015883
2279,Spiralina,7.0,27.0,hairy,1.120938286409701,striped,0.28391366978015276
2244,Spiralina,11.0,38.0,hairy,3.2730663936340862,striped,0.4754333149256398
2202,Spiralina,53.0,76.0,hairy,0.4568851578890387,striped,0.18843617898791018
2233,Spiralina,74.0,89.0,waxy,-0.8880805881957978,striped,-0.3598839786277951
2054,Spiralina,43.0,67.0,hairy,-7.98443006258739,striped,-2.303967537829397
2123,Spiralina,16.0,26.0,hairy,-5.233974525234931,striped,-1.54800144674198
2155,Spiralina,20.0,30.0,hairy,-4.116335555557426,striped,-1.186855513641156
2185,Spiralina,10.0,43.0,hairy,1.5073402446637028,striped,0.148367069236457
2211,Spiralina,13.0,30.0,hairy,0.6770501974562044,yellow,0.10208874493512325
2059,Spiralina,19.0,39.0,hairy,-2.45824823887746,striped,-1.0545531583983552
2060,Spiralina,17.0,36.0,hairy,3.77878089997466,striped,0.8668275843580142
2064,Spiralina,15.0,35.0,hairy,4.214434824344679,striped,1.2059977107551425
2190,Spiralina,17.0,39.0,hairy,3.107107234747609,striped,0.9152767376146945
2086,Spiralina,17.0,40.0,hairy,5.428478066124682,striped,1.363755792091789
2071,Spiralina,13.0,35.0,hairy,-2.225945414147149,striped,-0.7423876889451082
2261,Spiralina,10.0,32.0,hairy,-1.8412265393899125,striped,-0.3934735712114722
2075,Spiralina,13.0,38.0,hairy,-7.627835955448711,striped,-2.3677714641905334
2250,Spiralina,19.0,32.0,hairy,5.119229039491362,striped,1.3264435396683008
2088,Spiralina,12.0,35.0,hairy,1.8827478929842996,striped,0.26135282810999294
2302,Spiralina,7.0,36.0,hairy,-0.7977420483574631,striped,-0.21795510571667756
2248,Spiralina,14.0,33.0,hairy,-5.620440231447315,striped,-1.1813928582028896
2201,Spiralina,79.0,111.0,waxy,3.1951901272592482,striped,0.34630221845738396
2290,Spiralina,75.0,100.0,waxy,0.31726959439537755,striped,-0.3076744742149015
2300,Spiralina,19.0,32.0,hairy,3.8064190252342986,yellow,0.984877268239129
2265,Spiralina,18.0,34.0,hairy,11.668436091532719,striped,1.7683626729254338
2052,Spiralina,17.0,33.0,hairy,3.854554348491865,striped,0.28766444607015484
2266,Spiralina,14.0,29.0,hairy,5.850544263470708,striped,0.9199816554924254
2209,Spiralina,13.0,37.0,hairy,-5.841573749658884,striped,-0.9069527092991412
2200,Spiralina,21.0,41.0,hairy,13.87067559274303,striped,1.922830130892638
2194,Spiralina,15.0,31.0,hairy,-5.816930018387966,striped,-0.9863988070457046
2188,Spiralina,18.0,37.0,hairy,-3.4739430031243197,striped,-0.8418875684754211
2189,Spiralina,14.0,35.0,hairy,0.7873297737677538,striped,0.3560823568385691
2093,Spiralina,11.0,32.0,hairy,-1.3041874504897635,striped,-0.5060746796708201
2305,Spiralina,16.0,43.0,hairy,3.973254613046606,white,0.8608097287746389
2061,Spiralina,14.0,36.0,hairy,-5.185795101218331,striped,-1.0483876730182273
2274,Spiralina,17.0,38.0,hairy,-0.9449135262742503,striped,-0.1682832305978615
2293,Spiralina,14.0,31.0,hairy,-1.1728115077414165,white,-0.5126217630773592
2037,Spiralina,18.0,28.0,hairy,1.5604990076537733,striped,0.17635829097819905
2041,Spiralina,28.0,35.0,hairy,-4.314828618620472,striped,-0.8299495682601371
2294,Spiralina,25.0,29.0,hairy,9.776996327917018,striped,1.3874620061120673
2271,Spiralina,15.0,31.0,hairy,-1.0637160683097904,striped,-0.5378284981189108
2045,Spiralina,13.0,33.0,hairy,-3.2381922110185886,striped,-0.8304427475453947
2157,Spiralina,19.0,28.0,hairy,3.5482198858360485,striped,0.536583119615508
2057,Spiralina,11.0,31.0,hairy,-14.75271285181458,striped,-2.970630692311508
2080,Spiralina,49.0,21.0,waxy,-0.3292570053495817,striped,0.05283597607930043
2128,Spiralina,46.0,35.0,waxy,1.839031052274851,striped,0.10565662988307928
2171,Spiralina,24.0,34.0,smooth,-1.6543529893999154,striped,-0.2872112457306814
2176,Spiralina,23.0,30.0,smooth,-7.402086299833077,striped,-1.4894476947718578
2177,Spiralina,28.0,30.0,smooth,4.783575483358029,striped,0.5565175398697534
2184,Spiralina,19.0,29.0,smooth,-2.7996189582027298,striped,-0.7409873574354848
2158,Spiralina,26.0,32.0,smooth,0.9293287467857754,striped,0.028948757397781518
2161,Spiralina,28.0,27.0,waxy,0.3945689711947186,striped,0.03260401958254534
2245,Spiralina,23.0,27.0,smooth,4.771178165039446,striped,0.6076124302448763
2277,Spiralina,30.0,29.0,smooth,-0.7207387885811554,striped,-0.15109366005498048
2297,Spiralina,20.0,26.0,smooth,1.414698946836399,yellow,0.2268751613348602
2138,Spiralina,23.0,23.0,smooth,0.12665990858157183,dark,-0.3175041924652796
2296,Spiralina,26.0,24.0,smooth,-0.9893371935020796,yellow,-0.0900363535730272
2143,Spiralina,22.0,21.0,waxy,4.7398008743780595,dark,1.8600414395049567
2291,Spiralina,31.0,29.0,smooth,-3.0129373154963406,dark,-1.109836296663591
2144,Spiralina,28.0,28.0,smooth,2.1891684017143693,dark,0.7676416728293692
2154,Spiralina,31.0,32.0,waxy,-2.194975493948555,dark,-1.339795559746375
2205,Spiralina,23.0,41.0,waxy,-0.5003739322649084,dark,-0.21791743086856
2276,Spiralina,20.0,25.0,smooth,0.8949972128495912,dark,0.2760966158815637
2151,Spiralina,26.0,24.0,smooth,3.884436967119519,dark,1.8066346850746016
2147,Spiralina,68.0,100.0,hairy,0.8244136629777659,dark,0.12536101300218103
2175,Spiralina,65.0,112.0,hairy,0.34278800761593514,dark,-0.15163624928598163
2257,Spiralina,71.0,107.0,hairy,0.22565637945689093,dark,0.027655949777450457
2139,Spiralina,66.0,106.0,hairy,2.862920876015576,dark,1.393059152267358
2258,Spiralina,26.0,27.0,smooth,2.3792348387384017,dark,1.205971192845033
2170,Spiralina,23.0,36.0,waxy,-1.0530398434110146,dark,-0.3759348235126845
2203,Spiralina,70.0,108.0,hairy,-1.9914643977859705,dark,-0.8713353014165341
2197,Spiralina,15.0,22.0,smooth,0.8367059578298884,dark,0.571969273571089
2168,Spiralina,24.0,29.0,waxy,-1.18801363667602,dark,-0.7894170423682162
2124,Spiralina,28.0,27.0,waxy,-0.7676912503714861,dark,-0.3240786206834876
2100,Spiralina,24.0,25.0,smooth,4.290144797176145,striped,0.6006114405004472
2053,Spiralina,22.0,29.0,waxy,0.795109682166065,brown,0.696506292555983
2122,Spiralina,28.0,27.0,waxy,0.9978929452965466,brown,0.5037814282008123
2118,Spiralina,28.0,18.0,smooth,0.49318946955837384,brown,0.1406425053264763
2114,Spiralina,21.0,27.0,waxy,2.795873764909397,brown,1.0574619701149184
2065,Spiralina,24.0,34.0,smooth,0.29361568475994193,brown,0.02942631127581867
2112,Spiralina,21.0,27.0,smooth,-0.9515439175785895,dark,-0.6856629249179268
2111,Spiralina,25.0,31.0,smooth,-1.5011075893511923,brown,-0.9282662063431882
2110,Spiralina,16.0,25.0,smooth,2.270833264988421,brown,1.0635286351794817
2109,Spiralina,20.0,36.0,smooth,-0.2665704875209105,dark,-0.47271662211348514
2253,Spiralina,29.0,30.0,smooth,1.2019774606243996,dark,0.33811870809476735
2104,Spiralina,27.0,22.0,waxy,3.10464108418266,dark,1.4387946386503876
2083,Spiralina,24.0,28.0,waxy,0.22518838113996087,dark,-0.053618804661313295
2101,Spiralina,26.0,32.0,smooth,0.29349433780090156,dark,-0.09683322285237364
2207,Spiralina,69.0,112.0,hairy,1.9818611068288376,brown,0.5054786233051649
2055,Spiralina,66.0,108.0,hairy,0.10793510642517089,yellow,-0.0004729269898773308
2239,Spiralina,21.0,21.0,smooth,-1.3638831652157488,dark,-0.6467933034018549
2039,Spiralina,59.0,103.0,hairy,-3.36994545620872,dark,-1.7038192082664207
2262,Spiralina,59.0,108.0,hairy,2.8166002675950863,yellow,1.094982787166554
2164,Spiralina,29.0,27.0,smooth,2.5861664108917584,yellow,0.3856852025103526
2166,Spiralina,26.0,23.0,waxy,-0.2099258279172868,yellow,-0.041003167509197275
2228,Spiralina,34.0,15.0,smooth,2.997933381082122,yellow,0.9433103026613264
2260,Spiralina,63.0,101.0,hairy,-0.6552785425629963,yellow,-0.5191060090673482
2069,Spiralina,27.0,36.0,waxy,-4.341853525077507,yellow,-1.3828964439356692
2152,Spiralina,26.0,26.0,smooth,-3.729779034985956,yellow,-1.5138844082388316
2160,Spiralina,66.0,107.0,hairy,2.832548264375482,yellow,0.7584286171703765
2304,Spiralina,65.0,102.0,hairy,0.4443170197779253,yellow,-0.18885038877324736
2085,Spiralina,69.0,109.0,hairy,4.625808405211463,yellow,1.2023088679663456
2096,Spiralina,71.0,117.0,hairy,-1.6810836833867637,yellow,-0.7658169809602408
2234,Spiralina,67.0,105.0,hairy,-2.2214566299712875,yellow,-0.8277563691621592
2106,Spiralina,71.0,111.0,hairy,-3.5826454433075643,yellow,-1.4494042183372913
2221,Spiralina,68.0,122.0,hairy,0.3378130104844553,yellow,-0.14338426621608275
2208,Spiralina,72.0,116.0,hairy,0.8906271888535238,yellow,0.25865259853894795
2237,Spiralina,67.0,110.0,hairy,-1.9992031058218582,yellow,-1.1903825010076254
2035,Spiralina,69.0,118.0,hairy,-2.7221869760028943,yellow,-1.0016208071156292
2077,Spiralina,67.0,108.0,hairy,-4.847662965824819,dark,-1.76961304903866
2182,Spiralina,65.0,107.0,hairy,-2.4766238803260756,yellow,-1.2891527498981528
2078,Spiralina,59.0,112.0,hairy,5.1857391293734,yellow,2.0531746483477935
2032,Spiralina,68.0,115.0,hairy,3.252750906691021,yellow,0.973282535214979
2095,Spiralina,64.0,108.0,hairy,3.0418515642254516,yellow,1.1519074078644504
2036,Spiralina,68.0,112.0,hairy,-2.41773544417918,yellow,-1.173836688452388
2130,Spiralina,70.0,113.0,hairy,3.2190755426376416,dark,1.4834236728014474
2129,Spiralina,64.0,116.0,hairy,-0.23063247723610086,yellow,-0.25401300485229666
2087,Spiralina,73.0,113.0,hairy,3.0998932721740604,yellow,0.9559423682265519
2082,Spiralina,73.0,108.0,hairy,1.5942864029651427,yellow,0.5283768061950205
2187,Spiralina,68.0,100.0,hairy,-2.9801519681388697,yellow,-1.3874863265277748
2090,Spiralina,64.0,110.0,hairy,3.3086786181488144,yellow,1.4082816988475604
2231,Spiralina,67.0,114.0,hairy,-0.34820733390823266,yellow,-0.3263362986976157
2091,Spiralina,72.0,112.0,hairy,1.0198804654522569,yellow,0.496397493346118
2119,Spiralina,68.0,111.0,hairy,-0.14791847474000547,yellow,-0.08508616460795917
2225,Spiralina,58.0,107.0,hairy,8.911084891155788,striped,1.1611262397408975
2115,Spiralina,65.0,114.0,hairy,0.9125951131980194,striped,-0.08478140687985909
2174,Spiralina,67.0,105.0,hairy,-5.769254501030629,white,-0.8915481665641294
2226,Spiralina,71.0,111.0,hairy,-3.0339481622354993,dark,-0.4593322738087796
2034,Spiralina,48.0,45.0,hairy,-10.152334446950972,yellow,-1.0328984916074397
2162,Spiralina,68.0,104.0,hairy,8.62819787550362,yellow,0.6315646884833628
2267,Spiralina,67.0,104.0,hairy,3.603152738206935,dark,0.26212306769185606
2066,Spiralina,63.0,110.0,hairy,10.021343850679182,dark,1.0766410945707008
2217,Spiralina,62.0,99.0,hairy,3.112474516238099,yellow,0.13329205853392473
2286,Spiralina,64.0,111.0,hairy,32.98734623878604,yellow,2.8709962188611446
2063,Spiralina,71.0,109.0,hairy,8.862384590926109,yellow,0.7898528105936258
2284,Spiralina,66.0,104.0,hairy,10.904613194382385,yellow,0.9008733188981607
2218,Spiralina,68.0,106.0,hairy,14.390793972885323,yellow,1.239885517006511
2070,Spiralina,70.0,108.0,hairy,25.60829519271993,yellow,2.1883777419487647
2283,Spiralina,66.0,110.0,hairy,3.7873711512058765,yellow,0.27794096605560875
2195,Spiralina,66.0,110.0,hairy,-3.7418940803215035,yellow,-0.4246603939663743
2074,Spiralina,63.0,122.0,hairy,-20.618636699437165,yellow,-2.019271960808439
2251,Spiralina,23.0,27.0,smooth,5.739203431328841,dark,0.4026747606082341
2193,Spiralina,67.0,107.0,hairy,-1.4305777319085236,yellow,-0.2939823093374828
2295,Spiralina,63.0,106.0,hairy,-8.25444794187057,yellow,-0.7860746523035702
2299,Spiralina,69.0,105.0,hairy,-1.2899186857564788,yellow,0.06408451233671593
2183,Spiralina,59.0,106.0,hairy,-6.738676623040819,yellow,-0.7713478484211255
2044,Spiralina,69.0,106.0,hairy,1.4638503123214532,yellow,0.13591806292552142
2268,Spiralina,69.0,102.0,hairy,3.5514308539542716,yellow,0.5429473391238997
2172,Spiralina,63.0,104.0,hairy,-1.2865595996288886,yellow,-0.1398177471898833
2192,Spiralina,19.0,67.0,smooth,-0.4751587089592689,yellow,-0.07142179392477033
2137,Spiralina,66.0,111.0,hairy,7.850103351747234,yellow,0.5082355108703897
2105,Spiralina,70.0,111.0,hairy,3.849722202662487,yellow,0.38136167655415826
2229,Spiralina,69.0,101.0,hairy,-14.76475597440264,yellow,-1.7654292787587034
2281,Spiralina,71.0,118.0,hairy,22.317513698568476,yellow,2.1084885239069293
2134,Spiralina,23.0,24.0,smooth,-10.265653655925442,yellow,-1.3765788204838687
2148,Spiralina,23.0,13.0,smooth,15.19015809785733,yellow,1.454158955596475
2040,Spiralina,26.0,28.0,smooth,7.226457445688059,yellow,0.7344477465853829
2132,Spiralina,26.0,25.0,smooth,3.091291049040953,yellow,-0.03487251654969576
2098,Spiralina,52.0,22.0,waxy,18.84458463478996,dark,1.7029258574283606
2298,Spiralina,70.0,68.0,smooth,-16.349061725682738,dark,-1.8696932279707885
2215,Spiralina,45.0,73.0,smooth,-1.1693986346659977,dark,-0.11156454472984922
2178,Spiralina,52.0,74.0,smooth,4.082799244288013,striped,0.37039281971890753
2303,Spiralina,54.0,33.0,hairy,7.167497652663349,brown,0.42402103463792457
2107,Spiralina,53.0,40.0,waxy,-2.9599166394455834,brown,-0.40259264210087503
2256,Spiralina,18.0,73.0,hairy,12.183790920452013,brown,1.10832986167204
2254,Spiralina,22.0,80.0,hairy,-14.657080958852788,brown,-1.458884611877664
2199,Spiralina,19.0,76.0,hairy,-8.389277902043181,brown,-1.099432175224572
2301,Spiralina,19.0,78.0,hairy,2.193322986800325,brown,0.21984558301628704
2097,Spiralina,48.0,14.0,waxy,0.3654198366813157,brown,0.09467784126031106
2280,Spiralina,25.0,84.0,hairy,-9.108177034580942,brown,-1.071819141030882
2249,Spiralina,16.0,75.0,hairy,-8.790897196191674,dark,-0.9353048638873614
2275,Spiralina,26.0,69.0,hairy,2.905578770793246,brown,-0.024030583752249677
2242,Spiralina,20.0,73.0,hairy,5.271078145184224,brown,0.5916807935798397
2220,Spiralina,19.0,81.0,hairy,-7.2354179187430745,dark,-0.9948849904864374
2222,Spiralina,15.0,79.0,hairy,4.281384045191264,dark,0.17099472665745208
2238,Spiralina,18.0,65.0,hairy,12.943802047822698,dark,1.2797849677226034
2050,Spiralina,20.0,80.0,hairy,4.417348495319725,dark,0.28191424664636966
2043,Spiralina,20.0,78.0,waxy,1.721066938064258,dark,0.3372042014162071
2214,Spiralina,24.0,67.0,hairy,2.8722009481125164,dark,0.22055103691782238
2227,Spiralina,21.0,80.0,hairy,4.103027493092348,dark,0.34117744762905156
2289,Spiralina,20.0,77.0,hairy,-6.163006495003994,dark,-0.5913292309504493
2196,Spiralina,20.0,74.0,hairy,5.320505797051625,dark,0.36372212313398583
2198,Spiralina,19.0,76.0,hairy,12.857742604962727,dark,1.0985475130028994
2223,Spiralina,71.0,25.0,waxy,1.8557673778726758,dark,0.398817359597158
2165,Spiralina,51.0,31.0,waxy,-10.838169047996521,yellow,-1.255001109415192
2206,Spiralina,28.0,77.0,hairy,-0.483606947561607,dark,-0.27918375287577385
2142,Spiralina,20.0,73.0,hairy,-8.873528864474755,dark,-1.1611142814088506
2159,Spiralina,13.0,68.0,hairy,9.309329548754826,dark,0.8095888188935024
2084,Spiralina,17.0,68.0,hairy,8.08138886854049,dark,0.598463264291087
2125,Spiralina,22.0,77.0,hairy,2.9691260044948673,dark,0.3693413943026831
2126,Spiralina,16.0,76.0,hairy,-17.735206780414444,dark,-1.8921354564086807
2181,Spiralina,17.0,68.0,hairy,-6.627532940584291,dark,-0.9858478680168367
2180,Spiralina,14.0,70.0,hairy,11.309107455287307,dark,0.9084050523123357
2179,Spiralina,22.0,81.0,hairy,4.813284835260827,striped,0.2679037834706637
2108,Spiralina,17.0,81.0,hairy,-5.402238954680435,dark,-0.5860479240616765
2145,Spiralina,23.0,70.0,hairy,5.047483592491188,striped,0.3659930082804084
2273,Spiralina,66.0,24.0,hairy,0.4751087743371402,striped,-0.03068765933640024
2167,Spiralina,22.0,76.0,hairy,4.610903686918747,striped,0.5558263295520574
2163,Spiralina,17.0,79.0,hairy,-3.8588067623544346,striped,-0.3665045184940114
2252,Spiralina,21.0,64.0,hairy,11.24203868151789,striped,1.2931156682237654
2156,Spiralina,22.0,70.0,hairy,6.7386839766597335,striped,0.7185422388224005
2056,Spiralina,23.0,76.0,hairy,8.359348686979569,striped,0.8903114989277956
2062,Spiralina,17.0,72.0,hairy,15.560132571680057,striped,1.9141702546336197
2103,Spiralina,29.0,72.0,hairy,3.101172416472243,striped,0.3412106511751429
2255,Spiralina,20.0,73.0,hairy,-5.051805526234179,striped,-0.8196639012475545
2099,Spiralina,22.0,80.0,hairy,8.462196755401255,striped,0.806321232076597
2081,Spiralina,17.0,74.0,hairy,3.035894703612608,striped,0.15385059570412887
2169,Spiralina,51.0,25.0,waxy,-5.074944682854267,striped,-0.8144231871355453
2173,Spiralina,50.0,110.0,hairy,-5.91439226974165,striped,-1.0503696068974395
2146,Spiralina,17.0,68.0,hairy,-8.062856773332348,striped,-1.1806495341625332
2269,Spiralina,23.0,79.0,hairy,-0.14807761649011825,striped,-0.16777640954507808
2046,Spiralina,22.0,86.0,hairy,-1.4355144407141742,striped,-0.2790215534647298
2204,Spiralina,42.0,27.0,waxy,-6.441422863950196,striped,-0.724563730708504
2094,Spiralina,47.0,38.0,waxy,3.003810969916348,striped,0.22925195543307963
2076,Spiralina,41.0,36.0,waxy,-2.284299889591616,yellow,-0.5753356602110554
2287,Spiralina,71.0,32.0,smooth,-9.317363977254347,striped,-1.3005087692143764
2210,Spiralina,53.0,24.0,waxy,6.046287229250997,striped,0.9274149312899549
2232,Spiralina,47.0,25.0,waxy,-3.485180127258716,white,-0.8991009399545715
2235,Spiralina,49.0,28.0,waxy,-13.899274971266278,striped,-2.3582337608034063
2135,Spiralina,48.0,30.0,waxy,7.424522104124846,striped,1.0219726796290824
2186,Spiralina,57.0,22.0,waxy,0.5086106260088087,striped,-0.12439218000518672
2127,Spiralina,52.0,23.0,waxy,19.20258205518472,striped,2.5751330034734656
2270,Spiralina,9.0,67.0,hairy,-4.057360770578127,striped,-0.538330081316218
2079,Spiralina,47.0,22.0,waxy,9.150626065145461,striped,1.3934251764244834
2113,Spiralina,50.0,35.0,waxy,1.109844226204604,striped,-0.01616849807665611
2230,Spiralina,51.0,22.0,waxy,-10.368109735222356,striped,-1.44926458750394
2285,Spiralina,45.0,17.0,waxy,2.7847743385510153,striped,0.2895205119384464
2236,Spiralina,43.0,28.0,waxy,1.8650645225714608,striped,0.3506701810649184
2259,Spiralina,48.0,37.0,waxy,3.421488892049083,striped,0.28172236909559406
2292,Spiralina,49.0,17.0,waxy,10.991287196712724,white,1.1492699037644565
2136,Spiralina,55.0,124.0,smooth,5.2481661130933865,striped,0.3852397975921398
2288,Spiralina,48.0,33.0,waxy,4.867600013206788,yellow,0.31829413298314196
2219,Spiralina,47.0,21.0,waxy,-9.528421724975383,striped,-1.1313443911370475
2264,Spiralina,48.0,24.0,waxy,-16.957114853024486,striped,-1.8982749830436936
2263,Spiralina,55.0,24.0,waxy,-1.1538182672152815,striped,-0.021447807487341413
2247,Spiralina,42.0,32.0,waxy,10.885410725017358,striped,0.8326810127340389
2246,Spiralina,49.0,20.0,waxy,0.4742682887156867,striped,0.21389484076729756
2241,Spiralina,55.0,17.0,waxy,26.137489651389906,striped,2.8599455703035948
2031,Spiralina,50.0,25.0,waxy,2.3838007526885954,striped,0.27007219973942254
2089,Spiralina,46.0,30.0,waxy,4.794683432045856,striped,0.3863521229302105
2224,Spiralina,38.0,12.0,waxy,-28.99639807883906,striped,-2.9048759437190244
2067,Spiralina,79.0,75.0,hairy,-4.380756715746063,yellow,-0.6543477805943329
2272,Spiralina,18.0,63.0,hairy,3.6597655558199103,striped,0.2032050703136966
2049,Spiralina,49.0,36.0,waxy,14.40568589666952,striped,1.7078503492999901
2048,Spiralina,47.0,24.0,waxy,-9.546160582816581,striped,-1.1486185976851138
2117,Spiralina,49.0,38.0,waxy,-2.023677029059424,striped,-0.24897258880989692
2191,Spiralina,45.0,22.0,waxy,-2.2986262003673104,striped,-0.23109560499288773
2042,Spiralina,44.0,22.0,waxy,-0.44421941376497714,striped,-0.3259979194093943
2102,Spiralina,44.0,24.0,waxy,12.438960848778454,striped,1.2441434008458871
2051,Spiralina,53.0,30.0,waxy,9.729932937265993,striped,0.9999746907685366
2058,Spiralina,50.0,27.0,waxy,4.212306742969495,striped,0.3743480427133389
2131,Spiralina,53.0,23.0,waxy,-10.348554959966567,striped,-1.593022546190095
2092,Spiralina,40.0,17.0,waxy,15.156716039437985,striped,1.5689369049133703
2068,Spiralina,52.0,27.0,waxy,-3.850970018783957,striped,-0.35479625748025384
2153,Spiralina,48.0,19.0,waxy,0.6532471603798949,striped,0.07927338346021554
2033,Spiralina,33.0,27.0,smooth,0.14749290606793783,striped,-0.020623577477320274
2047,Spiralina,21.0,25.0,smooth,-0.40855474031602435,striped,-0.2006036366922651
2038,Spiralina,75.0,19.0,smooth,-7.858228902844091,striped,-0.8842028308837175
2121,Spiralina,45.0,26.0,waxy,-1.14808983879315,striped,-0.5604376929351915
2072,Spiralina,48.0,28.0,waxy,10.742022173971627,striped,0.8283993367695318
2278,Spiralina,74.0,63.0,hairy,6.275627350368036,striped,0.36935907302918286
2073,Spiralina,62.0,27.0,waxy,2.7064266349869768,striped,-0.2505355715318838
2149,Spiralina,50.0,17.0,waxy,6.7086358554410355,striped,0.6751226112819805
2507,Helixoda,75.0,98.0,smooth,6.167979579927465,striped,1.3924186341101714
2491,Helixoda,69.0,103.0,smooth,-2.7377236281297193,striped,-0.8857057153385602
2494,Helixoda,34.0,106.0,waxy,4.083155798805497,striped,0.8057317846161278
2499,Helixoda,73.0,97.0,smooth,-0.03414278670398467,striped,0.029454869971745824
2379,Helixoda,64.0,99.0,smooth,-8.991383363559907,striped,-2.505671202922776
2497,Helixoda,67.0,112.0,hairy,-5.201037790018816,striped,-1.3905147402788838
2399,Helixoda,40.0,104.0,waxy,0.7638261863723231,striped,-0.06816759032503796
2410,Helixoda,35.0,102.0,waxy,-0.7047032551822651,striped,-0.30703637393189165
2415,Helixoda,65.0,106.0,hairy,4.3068650576776815,white,0.7225810483699742
2434,Helixoda,13.0,97.0,waxy,-0.7319348992752397,striped,-0.18279020751031813
2395,Helixoda,42.0,103.0,waxy,2.5382651206672255,striped,0.4711822309450406
2376,Helixoda,71.0,99.0,waxy,-2.9584689312450125,striped,-0.8410525530675915
2489,Helixoda,36.0,100.0,waxy,3.2178794730765667,white,0.876421582423412
2537,Helixoda,41.0,110.0,waxy,2.668107634414829,striped,0.4834360528856295
2481,Helixoda,39.0,107.0,waxy,-2.1911462105012167,white,-0.8405383945530424
2479,Helixoda,32.0,109.0,waxy,5.267219806562408,striped,1.2235084583430738
2525,Helixoda,34.0,105.0,waxy,-2.6219387029792536,striped,-0.5397948897505804
2523,Helixoda,37.0,104.0,waxy,0.054480183058400834,striped,-0.1588955800962854
2551,Helixoda,43.0,111.0,waxy,3.0983328505678616,striped,0.7805799547689819
2601,Helixoda,30.0,104.0,waxy,-5.37707370066486,striped,-1.3059523864747031
2485,Helixoda,37.0,106.0,waxy,0.34816126527699315,striped,-0.10476995115056241
2558,Helixoda,38.0,104.0,waxy,-2.4608283844603838,striped,-0.6870162665977226
2336,Helixoda,43.0,97.0,waxy,2.783245451574341,striped,0.5834510795671577
2488,Helixoda,40.0,115.0,waxy,-2.5594066589484377,striped,-0.7509379416971427
2526,Helixoda,38.0,106.0,waxy,9.449022039755427,striped,2.77055432109062
2423,Helixoda,39.0,108.0,waxy,7.653320429694982,striped,2.0779655311844385
2543,Helixoda,49.0,118.0,smooth,9.436547999745297,striped,3.0572997302125504
2592,Helixoda,54.0,117.0,smooth,5.512474486153914,striped,1.4638331060343501
2456,Helixoda,47.0,122.0,smooth,3.8798855754983124,striped,1.1835044998876183
2463,Helixoda,16.0,99.0,waxy,1.293368482464809,striped,0.26098443322508036
2518,Helixoda,70.0,106.0,smooth,-1.3148032824577516,striped,-0.4220631997281443
2421,Helixoda,69.0,107.0,waxy,-3.5195782774864846,striped,-1.2104567613175272
2596,Helixoda,74.0,105.0,smooth,1.1092719424104045,striped,-0.008107026208865267
2320,Helixoda,68.0,105.0,smooth,-4.831131933334018,striped,-1.6272671693843965
2319,Helixoda,65.0,112.0,smooth,-0.5268398473501359,striped,-0.1636877720707563
2317,Helixoda,74.0,102.0,smooth,-1.9434313800555332,white,-0.3451062457816645
2310,Helixoda,69.0,94.0,smooth,1.9212748088490823,white,0.25931660982296656
2313,Helixoda,65.0,99.0,waxy,2.7282538351570675,white,0.18947234650625036
2430,Helixoda,70.0,93.0,waxy,5.458782306028902,white,0.9441410147576164
2429,Helixoda,70.0,98.0,waxy,-3.929522305329294,white,-0.7481986968282172
